ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9426733,HW570409,12/14/2013 02:00:00 AM,023XX S KIRKLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1013,10,22,29,14,1147719,1888159,2013,02/10/2018 03:50:01 PM,41.849061006,-87.733347363,"(41.849061006, -87.733347363)"
9419776,HW563928,12/08/2013 09:00:00 PM,032XX W WASHINGTON BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,PARKING LOT/GARAGE(NON.RESID.),true,false,1123,11,28,27,18,1154827,1900500,2013,09/23/2025 03:41:47 PM,41.882786809,-87.706929604,"(41.882786809, -87.706929604)"
9381748,HW524875,11/07/2013 07:25:00 PM,063XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,COLLEGE/UNIVERSITY GROUNDS,false,true,723,7,20,68,08B,1172058,1862775,2013,02/10/2018 03:50:01 PM,41.778903432,-87.644767388,"(41.778903432, -87.644767388)"
9380500,HW523650,11/06/2013 08:30:00 PM,023XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1013,10,22,30,08B,1151411,1888128,2013,02/10/2018 03:50:01 PM,41.848904355,-87.719798041,"(41.848904355, -87.719798041)"
9381427,HW524359,11/06/2013 06:00:00 PM,0000X E 21ST ST,0820,THEFT,$500 AND UNDER,STREET,false,false,131,1,3,33,06,1177239,1890282,2013,02/10/2018 03:50:01 PM,41.854269604,-87.624942179,"(41.854269604, -87.624942179)"
9375533,HW519070,11/03/2013 02:00:00 AM,024XX N LAKEVIEW AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1935,19,43,7,06,1173161,1916417,2013,02/10/2018 03:50:01 PM,41.92607694,-87.639133868,"(41.92607694, -87.639133868)"
9371129,HW514284,10/31/2013 05:00:00 AM,033XX W 56TH ST,0810,THEFT,OVER $500,APARTMENT,false,true,822,8,14,63,06,1155200,1867293,2013,02/10/2018 03:50:01 PM,41.791655285,-87.706449861,"(41.791655285, -87.706449861)"
9365560,HW508759,10/27/2013 12:05:00 AM,038XX S WENTWORTH AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,915,9,3,34,26,1175590,1879352,2013,02/10/2018 03:50:01 PM,41.824313993,-87.631322496,"(41.824313993, -87.631322496)"
9361970,HW505094,10/23/2013 07:00:00 PM,067XX S LOWE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,723,7,6,68,06,1173303,1860194,2013,02/10/2018 03:50:01 PM,41.771793424,-87.640279384,"(41.771793424, -87.640279384)"
9329900,HW473869,09/29/2013 03:00:00 PM,019XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1234,12,25,31,06,1166026,1890731,2013,02/10/2018 03:50:01 PM,41.855748174,-87.666085367,"(41.855748174, -87.666085367)"
9247574,HW393547,08/04/2013 09:50:00 PM,009XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,1212,12,32,24,08B,1162900,1906244,2013,02/10/2018 03:50:01 PM,41.898383283,-87.677123948,"(41.898383283, -87.677123948)"
9225273,HW371962,07/21/2013 03:00:00 AM,016XX E 74TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,324,3,8,43,14,1188477,1856243,2013,02/10/2018 03:50:01 PM,41.760602533,-87.584783099,"(41.760602533, -87.584783099)"
9197117,HW342631,06/30/2013 09:50:00 PM,048XX W SUPERIOR ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,true,true,1531,15,28,25,04B,1143952,1904526,2013,02/10/2018 03:50:01 PM,41.894045505,-87.746762326,"(41.894045505, -87.746762326)"
9194716,HW338275,06/27/2013 09:30:00 AM,012XX W LEXINGTON ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1231,12,25,28,08A,1168418,1896763,2013,02/10/2018 03:50:01 PM,41.872249134,-87.657131213,"(41.872249134, -87.657131213)"
9162723,HW307642,06/06/2013 04:00:00 PM,051XX S HARPER AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,234,2,4,41,05,1187157,1871277,2013,02/10/2018 03:50:01 PM,41.801888471,-87.589144017,"(41.801888471, -87.589144017)"
9150354,HW296172,05/29/2013 10:30:00 PM,051XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1531,15,37,25,18,1141769,1904840,2013,02/10/2018 03:50:01 PM,41.894947832,-87.754772114,"(41.894947832, -87.754772114)"
9146104,HW291558,05/25/2013 08:30:00 PM,002XX N KARLOV AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1114,11,28,26,04A,1149030,1900778,2013,02/10/2018 03:50:01 PM,41.88366381,-87.728209353,"(41.88366381, -87.728209353)"
9129297,HW273974,05/14/2013 02:10:00 PM,067XX S CORNELL AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,true,332,3,5,43,04A,1188360,1860719,2013,02/10/2018 03:50:01 PM,41.772887854,-87.58506919,"(41.772887854, -87.58506919)"
9124652,HW268982,05/10/2013 05:45:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,true,false,1832,18,42,8,11,1176223,1905805,2013,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
9122395,HW266666,05/09/2013 07:45:00 AM,074XX S YATES BLVD,3960,INTIMIDATION,INTIMIDATION,SIDEWALK,false,true,334,3,7,43,08A,1193493,1856195,2013,09/23/2025 03:41:47 PM,41.760349572,-87.566401164,"(41.760349572, -87.566401164)"
9116261,HW261130,05/05/2013 11:01:00 AM,056XX N KENMORE AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,true,false,2022,20,48,77,03,1168231,1937605,2013,02/10/2018 03:50:01 PM,41.984325716,-87.656634345,"(41.984325716, -87.656634345)"
9107934,HW252595,04/29/2013 01:15:00 PM,061XX S SPAULDING AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE-COMMERCIAL,false,false,823,8,15,66,26,1155452,1863507,2013,02/10/2018 03:50:01 PM,41.781260903,-87.705627167,"(41.781260903, -87.705627167)"
9108145,HW252768,04/28/2013 02:00:00 AM,061XX S MAJOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,812,8,13,64,14,1139453,1863325,2013,02/10/2018 03:50:01 PM,41.781066979,-87.764288426,"(41.781066979, -87.764288426)"
9093109,HW237537,04/17/2013 09:30:00 PM,024XX W FLOURNOY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1135,11,2,28,07,1160236,1896962,2013,02/10/2018 03:50:01 PM,41.872968154,-87.687165341,"(41.872968154, -87.687165341)"
9089383,HW234341,04/15/2013 05:15:00 PM,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,124,1,2,28,06,1173303,1895451,2013,02/10/2018 03:50:01 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
9058766,HW203421,03/23/2013 02:45:00 AM,078XX S COLFAX AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,421,4,7,43,18,1194882,1853397,2013,02/10/2018 03:50:01 PM,41.752637555,-87.561402561,"(41.752637555, -87.561402561)"
9053619,HW198711,03/06/2013 07:00:00 AM,046XX W 55TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,false,false,813,8,23,56,11,1146366,1867744,2013,02/10/2018 03:50:01 PM,41.793065099,-87.738831483,"(41.793065099, -87.738831483)"
9018041,HW165244,02/21/2013 03:20:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352,1900927,2013,02/10/2018 03:50:01 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
9004944,HW152350,02/10/2013 11:19:00 PM,060XX S KARLOV AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,813,8,13,65,06,1150073,1864156,2013,02/10/2018 03:50:01 PM,41.78314792,-87.725331171,"(41.78314792, -87.725331171)"
9062811,HW207675,02/10/2013 10:40:00 PM,056XX S LAFLIN ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,713,7,16,67,06,1167300,1867325,2013,02/10/2018 03:50:01 PM,41.791492413,-87.662080388,"(41.791492413, -87.662080388)"
8996835,HW144302,02/04/2013 08:45:00 PM,037XX W GRENSHAW ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,1133,11,24,29,14,1151708,1894784,2013,02/10/2018 03:50:01 PM,41.867163377,-87.718533097,"(41.867163377, -87.718533097)"
8992467,HW139501,01/31/2013 06:55:00 PM,014XX S SPRINGFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1011,10,24,29,18,1150613,1892792,2013,02/10/2018 03:50:01 PM,41.861718545,-87.722605049,"(41.861718545, -87.722605049)"
8984693,HW131972,01/26/2013 12:01:00 AM,033XX N CLAREMONT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1921,19,32,5,05,1160116,1922099,2013,02/10/2018 03:50:01 PM,41.941948518,-87.686910418,"(41.941948518, -87.686910418)"
8943475,HV615692,12/17/2012 07:15:00 AM,073XX S GREEN ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,733,7,17,68,05,1171909,1856113,2012,02/10/2018 03:50:01 PM,41.760625373,-87.645508953,"(41.760625373, -87.645508953)"
8932120,HV603790,12/15/2012 02:00:00 PM,0000X S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1232,12,27,28,06,1171058,1900047,2012,02/10/2018 03:50:01 PM,41.881203182,-87.647342333,"(41.881203182, -87.647342333)"
8900716,HV574936,11/23/2012 07:00:00 PM,032XX N RIDGEWAY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1732,17,35,21,07,1150823,1921238,2012,02/10/2018 03:50:01 PM,41.939773087,-87.721088955,"(41.939773087, -87.721088955)"
8896672,HV570291,11/20/2012 04:30:00 PM,057XX S WOOD ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,true,false,715,7,15,67,18,1165327,1866721,2012,09/23/2025 03:41:47 PM,41.789877007,-87.669332106,"(41.789877007, -87.669332106)"
8887879,HV561972,11/14/2012 07:00:00 AM,037XX W ALTGELD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2524,25,35,22,05,1151081,1916357,2012,02/10/2018 03:50:01 PM,41.926374158,-87.720268998,"(41.926374158, -87.720268998)"
8884937,HV559607,11/12/2012 10:25:00 PM,0000X N LECLAIRE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,15,28,25,18,1142387,1899674,2012,02/10/2018 03:50:01 PM,41.880760246,-87.752630735,"(41.880760246, -87.752630735)"
8883668,HV557695,11/05/2012 10:00:00 AM,076XX S MORGAN ST,0810,THEFT,OVER $500,VACANT LOT/LAND,false,false,612,6,17,71,06,1170969,1854110,2012,02/10/2018 03:50:01 PM,41.755149458,-87.649012482,"(41.755149458, -87.649012482)"
8872722,HV546227,11/03/2012 05:30:00 AM,022XX S KIRKLAND AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1013,10,22,29,03,1147702,1888787,2012,02/10/2018 03:50:01 PM,41.850784646,-87.733393653,"(41.850784646, -87.733393653)"
8870429,HV543998,11/01/2012 10:00:00 AM,015XX W THOMAS ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,1323,12,1,24,06,1165939,1907422,2012,02/10/2018 03:50:01 PM,41.90155147,-87.665928292,"(41.90155147, -87.665928292)"
8866069,HV539625,10/29/2012 02:00:00 PM,024XX W 45TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,922,9,12,58,06,1161034,1874775,2012,02/10/2018 03:50:01 PM,41.812068117,-87.684850561,"(41.812068117, -87.684850561)"
8858789,HV532329,10/24/2012 11:15:00 AM,051XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1532,15,28,25,11,1141954,1901990,2012,02/10/2018 03:50:01 PM,41.887123664,-87.754163303,"(41.887123664, -87.754163303)"
8843998,HV517093,10/13/2012 07:10:00 PM,043XX S ASHLAND AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,924,9,12,61,08B,1166398,1875976,2012,02/10/2018 03:50:01 PM,41.815251036,-87.665141242,"(41.815251036, -87.665141242)"
8817334,HV490781,09/25/2012 10:00:00 AM,079XX S RIDGELAND AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,true,414,4,8,46,04A,1189359,1852693,2012,02/10/2018 03:50:01 PM,41.750839912,-87.581664262,"(41.750839912, -87.581664262)"
8728263,HV404352,07/28/2012 12:46:00 PM,057XX S HERMITAGE AVE,1330,CRIMINAL TRESPASS,TO LAND,ABANDONED BUILDING,true,false,715,7,15,67,26,1165657,1866695,2012,02/04/2016 06:33:39 AM,41.78979866,-87.668122827,"(41.78979866, -87.668122827)"
8727723,HV403556,07/27/2012 07:00:00 PM,002XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1332,12,27,28,06,1160372,1901427,2012,02/04/2016 06:33:39 AM,41.88521771,-87.686542479,"(41.88521771, -87.686542479)"
8713862,HV390313,07/18/2012 06:00:00 PM,012XX W BELMONT AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,false,false,1924,19,44,6,14,1167370,1921377,2012,02/04/2016 06:33:39 AM,41.939814112,-87.660269787,"(41.939814112, -87.660269787)"
8706282,HV382086,07/14/2012 05:25:00 AM,043XX W IRVING PARK RD,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,false,false,1722,17,38,16,05,1146606,1926228,2012,02/10/2018 03:50:01 PM,41.95354767,-87.736460137,"(41.95354767, -87.736460137)"
8687153,HV362739,07/01/2012 02:30:00 PM,047XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1713,17,33,14,08B,1153858,1931290,2012,02/04/2016 06:33:39 AM,41.967296434,-87.709665495,"(41.967296434, -87.709665495)"
8673572,HV348487,06/22/2012 10:45:00 PM,096XX S AVALON AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,511,5,8,50,06,1186233,1841168,2012,02/04/2016 06:33:39 AM,41.719288461,-87.593482328,"(41.719288461, -87.593482328)"
8596396,HV270398,05/01/2012 12:01:00 AM,072XX S SOUTH SHORE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,334,3,7,43,11,1194878,1857803,2012,02/04/2016 06:33:39 AM,41.764728045,-87.561272312,"(41.764728045, -87.561272312)"
8565890,HV239993,04/12/2012 07:00:00 PM,073XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,835,8,18,66,14,1160309,1855991,2012,02/04/2016 06:33:39 AM,41.760537244,-87.688026969,"(41.760537244, -87.688026969)"
8555874,HV231380,04/06/2012 11:01:00 PM,012XX N CALIFORNIA AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,OTHER,true,false,1423,14,26,24,04B,1157498,1908297,2012,02/04/2016 06:33:39 AM,41.90412856,-87.696909199,"(41.90412856, -87.696909199)"
8533409,HV209871,03/22/2012 04:50:00 PM,054XX W GIDDINGS ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1623,16,45,15,08B,1139037,1930880,2012,02/04/2016 06:33:39 AM,41.966454468,-87.764171284,"(41.966454468, -87.764171284)"
8531817,HV208853,03/21/2012 08:30:00 AM,060XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,311,3,20,40,14,1178191,1865047,2012,02/10/2018 03:50:01 PM,41.785001069,-87.62221455,"(41.785001069, -87.62221455)"
8499194,HV176100,02/28/2012 02:05:00 PM,007XX N CICERO AVE,0552,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,SIDEWALK,false,true,1531,15,28,25,04A,1144223,1904437,2012,02/10/2018 03:50:01 PM,41.893796191,-87.745769257,"(41.893796191, -87.745769257)"
8490248,HV167640,02/21/2012 09:50:00 PM,070XX S CHAPPEL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,331,3,5,43,18,1191101,1858484,2012,02/10/2018 03:50:01 PM,41.766688959,-87.575093797,"(41.766688959, -87.575093797)"
8466684,HV143385,02/03/2012 02:04:00 AM,007XX N LECLAIRE AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,STREET,false,false,1531,15,28,25,06,1142216,1904652,2012,02/10/2018 03:50:01 PM,41.894423655,-87.753135051,"(41.894423655, -87.753135051)"
8459792,HV137320,01/28/2012 12:30:00 PM,029XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2113,1,3,35,08B,1176459,1885004,2012,02/10/2018 03:50:01 PM,41.839804007,-87.627964177,"(41.839804007, -87.627964177)"
8462546,HV132006,01/25/2012 04:34:22 PM,067XX S BISHOP ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,725,7,17,67,18,1167825,1860102,2012,02/10/2018 03:50:01 PM,41.771660345,-87.6603626,"(41.771660345, -87.6603626)"
8448619,HV126607,01/21/2012 04:00:00 PM,001XX S KILPATRICK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1113,11,28,25,08B,1145077,1899024,2012,02/10/2018 03:50:01 PM,41.878926196,-87.74276958,"(41.878926196, -87.74276958)"
8424745,HV103635,01/03/2012 07:15:00 PM,030XX W WABANSIA AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,true,1421,14,26,23,08B,1155927,1911148,2012,09/07/2021 03:41:02 PM,41.911983786,-87.702602901,"(41.911983786, -87.702602901)"
8422216,HV101107,01/01/2012 08:30:00 AM,083XX S ELLIS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,632,6,8,44,26,1184340,1849824,2012,02/04/2016 06:33:39 AM,41.743085927,-87.600145655,"(41.743085927, -87.600145655)"
8415583,HT648828,12/27/2011 09:00:00 AM,098XX S EWING AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,432,4,10,52,06,1202129,1840523,2011,02/04/2016 06:33:39 AM,41.717128922,-87.535283422,"(41.717128922, -87.535283422)"
8414161,HT647820,12/26/2011 01:00:00 AM,019XX W FARRAGUT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2012,20,40,4,06,1162324,1934873,2011,02/10/2018 03:50:01 PM,41.976955013,-87.678436261,"(41.976955013, -87.678436261)"
8410951,HT643683,12/21/2011 08:30:00 PM,091XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,634,6,6,49,14,1178318,1844331,2011,02/04/2016 06:33:39 AM,41.728151138,-87.622376602,"(41.728151138, -87.622376602)"
8362338,HT595007,11/18/2011 02:33:00 PM,046XX N KEDZIE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SMALL RETAIL STORE,false,false,1713,17,33,14,04A,1154207,1930775,2011,02/10/2018 03:50:01 PM,41.965876265,-87.708396068,"(41.965876265, -87.708396068)"
8353313,HT586041,11/12/2011 12:30:00 PM,019XX S RIDGEWAY AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1014,10,24,29,08B,1151679,1890072,2011,02/10/2018 03:50:01 PM,41.854233668,-87.718763386,"(41.854233668, -87.718763386)"
8349151,HT582504,11/09/2011 08:45:00 PM,021XX S MICHIGAN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,134,1,2,33,26,1177540,1890161,2011,02/10/2018 03:50:01 PM,41.853930752,-87.623841071,"(41.853930752, -87.623841071)"
8329898,HT563504,10/28/2011 11:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,312,3,20,69,26,1180047,1861688,2011,02/10/2018 03:50:01 PM,41.775741321,-87.615512519,"(41.775741321, -87.615512519)"
8323126,HT557538,10/24/2011 03:40:00 PM,013XX S AVERS AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1011,10,24,29,08A,1150926,1893459,2011,02/04/2016 06:33:39 AM,41.863542756,-87.72143862,"(41.863542756, -87.72143862)"
8291415,HT525645,10/03/2011 11:00:00 AM,030XX N BROADWAY,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2332,19,44,6,06,1171724,1920375,2011,02/10/2018 03:50:01 PM,41.936969662,-87.644297222,"(41.936969662, -87.644297222)"
8288108,HT522115,09/30/2011 11:30:00 AM,034XX S OAKLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,913,9,11,59,05,1161585,1881747,2011,02/10/2018 03:50:01 PM,41.831188671,-87.682635825,"(41.831188671, -87.682635825)"
8278517,HT512206,09/24/2011 01:44:53 PM,087XX S BLACKSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,412,4,8,48,08B,1187646,1847330,2011,09/07/2021 03:41:02 PM,41.736164206,-87.588111624,"(41.736164206, -87.588111624)"
8273191,HT507351,09/21/2011 02:30:00 PM,029XX S DEARBORN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,2113,1,3,35,26,1176241,1885750,2011,02/10/2018 03:50:01 PM,41.841855999,-87.628741678,"(41.841855999, -87.628741678)"
8267984,HT501782,09/17/2011 08:00:00 PM,014XX N OAKLEY BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1424,14,1,24,05,1160813,1909434,2011,02/10/2018 03:50:01 PM,41.907180442,-87.684700758,"(41.907180442, -87.684700758)"
8258165,HT492627,09/12/2011 02:59:00 AM,030XX W PETERSON AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,DRUG STORE,true,false,2011,20,40,2,04B,1155071,1939722,2011,02/10/2018 03:50:01 PM,41.990409975,-87.704977986,"(41.990409975, -87.704977986)"
8253904,HT487772,09/08/2011 07:50:00 PM,103XX S WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,2211,22,19,72,26,1162212,1836103,2011,02/10/2018 03:50:01 PM,41.70592204,-87.681604302,"(41.70592204, -87.681604302)"
8251656,HT485537,09/07/2011 02:40:00 PM,028XX W 40TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,912,9,14,58,24,1158136,1878011,2011,02/10/2018 03:50:01 PM,41.821007626,-87.695392304,"(41.821007626, -87.695392304)"
8247623,HT481940,09/05/2011 02:53:00 AM,022XX W MARQUETTE RD,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),true,false,832,8,15,66,06,1162443,1860183,2011,02/10/2018 03:50:01 PM,41.771996491,-87.680089055,"(41.771996491, -87.680089055)"
8213864,HT448533,08/15/2011 04:30:00 AM,055XX W GRAND AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,true,false,2515,25,29,19,26,1138788,1913480,2011,02/10/2018 03:50:01 PM,41.918711651,-87.76551063,"(41.918711651, -87.76551063)"
8212315,HT446570,08/11/2011 07:00:00 AM,057XX W 64TH ST,0810,THEFT,OVER $500,RESIDENCE,false,false,812,8,13,64,06,1139290,1861543,2011,02/10/2018 03:50:01 PM,41.776179811,-87.764929214,"(41.776179811, -87.764929214)"
8169960,HT404693,07/19/2011 10:15:00 AM,041XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1114,11,28,26,08B,1148861,1900173,2011,02/10/2018 03:50:01 PM,41.882006891,-87.728845589,"(41.882006891, -87.728845589)"
8156296,HT391403,07/11/2011 12:01:00 PM,065XX S OAKLEY AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,832,8,15,66,24,1162197,1861266,2011,02/10/2018 03:50:01 PM,41.774973517,-87.680960705,"(41.774973517, -87.680960705)"
8143863,HT378302,07/02/2011 10:00:00 AM,033XX N CENTRAL PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1732,17,35,21,07,1151802,1921899,2011,02/10/2018 03:50:01 PM,41.94156768,-87.717473356,"(41.94156768, -87.717473356)"
8127551,HT361570,06/23/2011 08:45:00 AM,087XX S HOUSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,424,4,10,46,14,1198040,1847563,2011,02/10/2018 03:50:01 PM,41.736550294,-87.55002467,"(41.736550294, -87.55002467)"
8118748,HT353266,06/18/2011 03:30:00 AM,066XX S HONORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,726,7,15,67,14,1165159,1860570,2011,09/07/2021 03:41:02 PM,41.773001429,-87.67012207,"(41.773001429, -87.67012207)"
8096745,HT331348,05/31/2011 10:00:00 PM,011XX S LAFLIN ST,0810,THEFT,OVER $500,APARTMENT,false,false,1231,12,2,28,06,1166546,1895280,2011,02/10/2018 03:50:01 PM,41.868219921,-87.664046556,"(41.868219921, -87.664046556)"
8081732,HT314567,05/25/2011 11:00:00 AM,003XX W SWANN ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,935,9,3,37,05,1174904,1874071,2011,02/10/2018 03:50:01 PM,41.809837801,-87.633996872,"(41.809837801, -87.633996872)"
8056052,HT287934,05/09/2011 09:12:00 PM,043XX W CERMAK RD,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1012,10,24,29,03,1147562,1889013,2011,02/10/2018 03:50:01 PM,41.851407502,-87.733901697,"(41.851407502, -87.733901697)"
8049162,HT280431,05/05/2011 08:00:00 AM,003XX N HAMLIN AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1122,11,27,26,08B,1150995,1902078,2011,02/10/2018 03:50:01 PM,41.8871929,-87.720959585,"(41.8871929, -87.720959585)"
8034081,HT265524,04/25/2011 03:28:00 PM,063XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,true,true,825,8,15,66,08B,1158805,1862388,2011,02/10/2018 03:50:01 PM,41.778122383,-87.693364774,"(41.778122383, -87.693364774)"
8005300,HT236786,04/05/2011 07:00:00 PM,062XX S FAIRFIELD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,825,8,15,66,06,1159117,1863095,2011,02/10/2018 03:50:01 PM,41.780056114,-87.692201637,"(41.780056114, -87.692201637)"
